cd_cnpj,fl_optante_simples,fl_optante_simei
00069393000190,0,0
06577709000130,0,0
03196367000110,0,0
05578575000100,0,0
03299077000100,0,0
00436189000160,0,0
00298097000160,0,0
00728576000170,0,0
04116780000190,0,0
05782591000110,0,0
15455061000110,1,1
09885592000140,0,0
26977835000270,1,0
44181592000160,1,0
05092471000190,1,0
06047604000170,1,0
15612478000140,0,0
01997971000110,1,0
61080735000590,0,0
05331060000100,0,0
16941457000130,1,0
13423961000150,1,1
11985317000140,1,0
62160262000170,0,0
30902803140450,0,0
15102943000100,1,1
01552233000160,0,0
02316471000210,0,0
00579575000100,0,0
01478814000280,0,0
68231323000120,0,0
15334926000190,1,1
11483332000190,1,0
12107144000120,1,1
08400537000150,0,0
02005517001090,0,0
10390969000170,1,0
95277158000110,0,0
78273828000100,0,0
80850134000130,0,0
16953240000140,0,0
08797632000130,0,0
10481924000100,0,0
11709427000180,1,1
03533353003080,0,0
67078543000100,0,0
09315098000140,0,0
57747529000190,0,0
02269807000150,0,0
03250338000190,0,0
10388271000110,1,0
63178404000190,0,0
04020402000290,0,0
13518732000110,0,0
10532985000150,0,0
11955460000190,1,0
11859912000130,1,1
08518075000170,0,0
04579020000110,0,0
06975727000170,0,0
06972526000110,0,0
04065355000110,0,0
15741721000120,0,0
16155756000220,0,0
16614471000120,0,0
18295907000190,0,0
18288878000130,0,0
04823050000120,0,0
01331569000100,0,0
07520254000180,0,0
10072767000180,0,0
05951009000100,0,0
94950045000170,0,0
09599876000170,0,0
49489685000170,0,0
37601242000140,0,0
56421456000180,0,0
47508767000190,0,0
15287311000150,0,0
26599175000150,0,0
53108676000160,0,0
72043292000150,0,0
25420241000110,0,0
73985848000190,0,0
90749425000190,0,0
39829098000120,0,0
89944946000110,0,0
52048451000100,0,0
64345192000150,0,0
71792949000110,0,0
15576366000180,0,0
26241612000160,0,0
69038461000150,0,0
56572951000190,0,0
17078411000100,0,0
72853179000130,0,0
37251394000160,0,0
28193464000180,0,0
24576092000110,0,0
41142902000140,0,0
84906205000120,0,0
33156845000120,0,0
41060591000170,0,0
36211084000150,0,0
89235238000100,0,0
30223903000100,0,0
17082355000170,0,0
24699498000190,0,0
51522688000100,0,0
80427958000100,0,0
66139205000160,0,0
33032186000110,0,0
67458364000190,0,0
26213256000170,0,0
38839221000120,0,0
93315042000100,0,0
35498393000190,0,0
85342004000100,0,0
69061240000100,0,0
30203228000140,0,0
41718842000160,0,0
02609498000110,1,0
02554967000140,0,0
12341589000170,1,1
08038486000240,1,0
00694511000150,1,0
11291913000120,1,1
08219537000310,0,0
14650193000130,0,0
38958997000160,0,0
14558459000110,1,1
15582484000100,0,0
14658726000120,1,0
09450715000110,1,0
64154156000100,0,0
02037725000180,1,0
14119947000120,1,0
15710210000140,1,1
11164585000100,0,0
08912734000230,0,0
08630522000260,0,0
14257917000180,1,1
15244933000100,1,1
08216378000210,0,0
07927881000210,0,0
15254801000150,1,1
07740792000260,0,0
15254661000110,1,0
11229227000120,1,1
33000167004360,0,0
85491256000100,0,0
06699132000130,0,0
03216313000170,1,0
12314505000100,1,1
07116875000100,1,0
10463695000100,1,0
14271024000190,1,1
04961123000220,0,0
13146702000120,1,1
08307095000100,0,0
13685247000130,1,1
13133973000140,0,0
10939939000170,1,0
12020920000150,0,0
02977210000160,0,0
08049818000100,1,0
15268856000110,1,1
04237447000130,1,0
16664058000170,0,0
07458772000110,0,0
06029331000130,0,0
25208026000150,0,0
12360081000110,1,1
12275510000150,1,1
04152770001000,0,0
12427151000100,0,0
47999263000110,0,0
14367511000150,1,1
15776700000140,0,0
14608604000120,1,0
93204113000190,0,0
88278577000100,0,0
87821500000920,0,0
29366127000100,0,0
27995455000140,0,0
24578734000110,0,0
20318416000160,0,0
59775478000560,0,0
50396969000100,0,0
59514521000100,0,0
62243134000190,0,0
60288206000190,0,0
61127767000170,0,0
57313603000160,0,0
60470481001950,0,0
71521488000140,0,0
76945674000120,0,0
73632358000100,0,0
65919797000170,0,0
65231599000110,0,0
74190976000100,0,0
65442139000130,0,0
41110057000120,0,0
49356702000100,0,0
44212090000150,0,0
43139088000130,0,0
32797193000140,0,0
33423955000100,0,0
38768750000180,0,0
81626269000180,0,0
89443980000100,0,0
95777108000100,0,0
97402903000300,0,0
96570056000150,0,0
80973704000260,0,0
31862063000180,0,0
21762463000160,0,0
50690577000140,0,0
55645048000220,0,0
20218905000140,0,0
24967762000120,0,0
31956832000100,0,0
23378722000180,0,0
19400266000150,0,0
52998838000110,0,0
58402033000490,1,0
56200504000100,0,0
52528668000100,0,0
51406551000190,0,0
75759308000890,1,0
64110141000140,0,0
78713716003220,0,0
33041260023610,0,0
34302141000180,0,0
03406054000140,0,0
03293786000170,0,0
18750604000110,0,0
25528340000110,0,0
08128874000130,0,0
31227416000170,0,0
14025570000140,0,0
07152308000100,1,0
14424955000180,0,0
17012547000100,1,1
02355689000100,0,0
12088352000120,1,1
00806902000110,0,0
02111681000190,1,0
10685871000140,0,0
08974411000190,0,0
04494880000150,1,0
13774397000110,1,1
12916808000100,0,0
11884408000190,1,1
11633961000150,0,0
10986797000100,0,0
15982828000160,0,0
13347639000190,0,0
15969609000140,0,0
15982519000190,0,0
12975183000140,1,0
07453082000250,1,0
12115001000160,1,1
07835393000100,0,0
08699543000150,1,0
08501816000100,0,0
08527573000180,0,0
11298356000170,0,0
08796725000140,0,0
15846227000120,0,0
13971568000100,1,0
15846731000120,0,0
06756480000100,0,0
03909816000120,0,0
13869556000160,0,0
13964306000100,1,1
02609877000100,1,0
02094085000140,0,0
07913563000110,0,0
13905644000170,1,1
14733207000180,0,0
62738802000150,1,0
09168866000180,0,0
14026034000160,0,0
14397951000150,0,0
14731919000160,1,1
15833456000100,0,0
14730232000100,1,1
27056910111130,0,0
16072895000100,0,0
14001918000160,0,0
14428644000190,0,0
03502814009250,0,0
02875691000100,0,0
00371235000190,1,0
13481480000100,1,1
08504629000180,0,0
16863694000120,1,0
28805190003400,0,0
00882988000240,0,0
84102771000180,0,0
04570599000150,1,0
14854245000190,0,0
13886094000190,1,1
01664443000140,0,0
16872964000160,0,0
15672021000120,1,1
12425911000140,0,0
10296330000120,0,0
04999790000200,0,0
02458135000120,1,0
03414012000150,0,0
11258714000110,1,1
12721454000130,1,1
08520764000110,0,0
02716923000170,1,0
91650911000110,1,0
07472907000100,0,0
14476540000150,1,0
14478475000100,1,1
14477322000130,1,1
06778646000180,0,0
16502465000180,1,0
37327756000230,0,0
23599137000100,0,0
16516202000120,1,0
07087454000190,0,0
02854030000190,0,0
39893508000100,0,0
10652281000110,1,0
65170284000100,0,0
08063039000160,1,0
16538846000110,0,0
70977368000190,0,0
14088958000190,1,1
58924382000120,0,0
05857034000110,1,0
15406006000130,1,1
04826356000130,1,0
03993198000140,0,0
11651511000190,1,1
15693346000190,1,1
00702587000180,0,0
10708008000160,1,0
00508016000100,0,0
01990329000100,0,0
08610608000140,0,0
06416534000180,0,0
02618056000130,0,0
06721391000110,0,0
05386446000110,0,0
91358911000140,0,0
83291799000140,0,0
00324768000110,0,0
90058959000170,1,0
09678055000120,0,0
01869207000160,0,0
97525621000120,1,1
15311682000120,1,0
11986373000280,0,0
71448047003500,0,0
12718528000180,0,0
12106741000130,0,0
60813300000200,0,0
48656375000130,0,0
77967412000120,0,0
10829863000120,0,0
07375549000100,1,0
34798801000590,0,0
06332499000110,0,0
85227296000130,0,0
04083379000100,1,0
08476216000130,1,0
16618925000130,0,0
04308981000190,0,0
08419493000100,0,0
05998860000260,0,0
10311126000130,0,0
73657017000190,0,0
09024311000750,0,0
13047954000100,0,0
13517282000140,1,1
13103483000100,0,0
05160381000190,0,0
02791510000230,0,0
15102294000130,1,1
16948380000120,1,1
02060863000180,0,0
01354114000100,1,0
00434960000160,0,0
14699054000100,1,1
01959799000100,0,0
01765683000130,1,0
00261709000140,1,0
86996329000170,0,0
02021668000140,1,0
03444005000100,1,0
14160214000130,1,1
04224641000180,0,0
52427507000120,0,0
13066994000190,1,1
12053809000160,1,0
92003896000180,0,0
08819478000150,0,0
72275753000200,0,0
13536563000140,1,1
11282056000100,1,1
12754630000130,1,0
09066329000120,1,0
10272718000190,0,0
00510329000100,0,0
58398397000100,0,0
13143315000130,1,1
44530533000150,0,0
01976236000120,0,0
59007906000180,0,0
01607413000100,0,0
01761319000100,0,0
04121149000180,0,0
56673908000110,1,0
16801686000150,0,0
05885445000110,0,0
14337192000130,1,1
04854588000100,0,0
70964507000140,0,0
08114328000140,0,0
12385104000140,1,1
10528326000140,1,0
07057014000190,1,0
15420268000150,0,0
13170929000100,1,1
58211434000110,0,0
12186286000120,0,0
04841387000160,0,0
01313661000130,0,0
05818069000140,1,0
05117364000170,0,0
05558216000190,0,0
07270182000160,0,0
06220957000120,0,0
05949218000100,0,0
03799127000100,0,0
16957102000130,0,0
15395858000170,0,0
15608144000100,0,0
14546170000180,0,0
05213854000170,0,0
04702578000140,0,0
02355145000130,0,0
14709005000100,0,0
77845998000150,0,0
11045442000170,0,0
02026413000170,0,0
49591092000110,0,0
68511732000180,0,0
30725022000180,0,0
55591630000170,0,0
53397626000140,0,0
64688062000110,0,0
20066973000130,0,0
40394181000100,0,0
77638674000140,0,0
18685073000120,0,0
33696840000190,0,0
88453584000100,0,0
51280576000190,0,0
67317826000150,0,0
92520824000100,0,0
36169472000110,0,0
23276751000130,0,0
59393405000180,0,0
31136641000100,0,0
52124757000190,0,0
08464913000170,0,0
04193562000150,0,0
13458907000140,1,0
66395104000150,0,0
00394452049960,0,0
15589514000100,1,0
63902779000150,0,0
01489248000120,0,0
01791270000120,0,0
08083968000130,0,0
14119250000150,1,0
15707865000160,0,0
15574462000190,0,0
15730626000120,1,1
15737106000140,1,0
08186951000370,0,0
08318921000290,0,0
08322971000240,0,0
07770429000450,0,0
07421177000100,0,0
15730087000120,0,0
02853605000150,1,0
19588201000180,0,0
07492711000170,0,0
95162269000180,0,0
09191712000100,0,0
06289053000150,1,0
15752455000130,1,1
14309933000170,1,0
12480135000180,1,1
46285003000110,1,0
34028316295820,0,0
06339871000110,0,0
04587995000190,1,0
04165072000140,0,0
31746936000190,0,0
12251760000150,0,0
04249684000110,1,0
54289046000100,0,0
34375154000260,1,0
03937263000110,0,0
25086034012420,0,0
83391060000100,0,0
16925079000100,1,0
14945763000110,1,1
12991331000110,0,0
13341674000100,1,0
02611186000140,0,0
62955505418390,0,0
15440147000170,1,1
15768350000170,1,1
10547364000220,0,0
15066208000180,0,0
15789320000140,0,0
83797894000110,0,0
90231580000110,0,0
91941302000110,0,0
83617381000180,0,0
90469511000140,0,0
80726789000100,0,0
22586481000100,0,0
18543801000240,1,0
24958522000240,0,0
61074506001020,0,0
61310041000500,0,0
31448780000160,0,0
55622468000100,0,0
55530067000120,0,0
74429382000100,0,0
68948173000170,0,0
66012055000120,0,0
72489586000100,0,0
45487139000140,0,0
45807518000170,0,0
48444509000150,0,0
34921312000150,0,0
29547759000170,0,0
71473060000170,0,0
33749946070820,0,0
34016048000100,0,0
09892809000140,0,0
01290413000110,0,0
03496530000160,0,0
06828044000190,0,0
60037728000110,0,0
24406076000180,0,0
02227444000190,0,0
02576217000170,0,0
06248403000130,0,0
13937670000180,1,1
12498109000180,1,0
04603757000120,1,1
08659432000110,0,0
15144532000170,1,0
16967764000190,1,0
16988675000120,1,1
13895660000120,1,1
15134436000140,1,1
06937822000180,0,0
12726508000150,1,0
13239230000150,0,0
14193187000100,0,0
11641790000100,1,1
11829466000110,1,0
12020460000160,1,1
10419258000180,0,0
09384996000150,0,0
15998785000100,0,0
08527972000140,0,0
15945960000100,0,0
13105750000170,1,1
02559302000120,0,0
15359710000180,1,1
13595832000140,0,0
12990639000140,1,1
07937414000190,0,0
07109716000170,0,0
15526807000130,1,1
08900524000140,0,0
09270106000180,0,0
08100606000100,0,0
07014520000100,1,0
13766934000180,1,1
12134760000170,0,0
08985546000150,0,0
03206478000160,0,0
15859579000110,0,0
14627651000110,0,0
05259751000140,1,0
03844286000180,0,0
03333129000100,0,0
06375896000170,0,0
03167073000160,0,0
04896028000100,0,0
67924969000120,1,0
00148795000180,0,0
02885600000100,0,0
01127905000190,0,0
95102638000220,0,0
09479550000100,1,0
00125783000130,1,0
03735658000130,0,0
08018469000160,0,0
07118868000130,1,0
77341592000130,0,0
02911329000130,0,0
11922966000100,1,0
75587915008200,0,0
11654026000170,0,0
04506123000230,0,0
16050402000130,0,0
16079040000100,0,0
12661828000170,1,1
10654855000190,0,0
05061076000140,0,0
81799694000170,1,0
16864708000120,1,1
07662104000100,1,0
02107322000160,0,0
12489617000100,1,1
05896137000190,0,0
13491819000140,0,0
14740664000100,0,0
13869032000170,0,0
14746730000140,0,0
03297050000170,1,0
14489416000120,1,1
12719251000100,1,1
12671677000130,0,0
15402227000130,1,1
09600674000100,1,0
14518212000170,1,0
09492283000100,1,0
14493755000180,1,1
04213918000170,0,0
11512235000260,0,0
32415820000130,0,0
53217477000190,0,0
62955505098620,0,0
04880466000180,0,0
08155749000110,0,0
38877312000150,0,0
16529861000100,0,0
66298027000110,0,0
14078833000180,1,1
04750513000170,0,0
12918948000100,1,0
04045897000120,0,0
52198322000190,0,0
04292596000100,1,0
20487146000110,0,0
04817811000130,1,0
19928639000160,0,0
06040274000190,0,0
02334865000110,0,0
05510553000370,0,0
09582219000110,0,0
01192668000140,0,0
14401831000180,1,1
11153183000100,1,1
00985027000180,0,0
04269473000140,0,0
14977388000190,1,1
16564153000100,0,0
03019539000180,1,0
00835013000180,1,0
07973396000100,0,0
00458629000180,0,0
00555417000110,0,0
06669433000110,0,0
02535414000140,0,0
73574196000100,0,0
81627820000100,0,0
89332530000140,0,0
80826720000140,0,0
34949271000100,0,0
00334612000110,0,0
00160562000100,0,0
08481484000140,0,0
02910694000120,0,0
03930204000110,0,0
97525137000100,0,0
04043662000280,0,0
15089455000100,1,0
41581695000120,0,0
03877041000230,1,0
08056113000200,0,0
09363616000100,0,0
05798894000120,0,0
05622921000100,1,0
64183965000140,0,0
10102045000120,0,0
84051929000130,0,0
11450156000190,0,0
16667270000190,1,1
12900275000160,1,1
46044947001410,0,0
13169151000110,0,0
15808855000110,1,1
15800773000120,1,1
15808145000190,1,1
03688589000150,1,0
09192148000140,0,0
11306504000150,1,0
12910509000150,1,1
16950221000160,1,0
02116884000170,0,0
15322328000100,1,0
07444960000190,0,0
00265223000180,0,0
00850697000190,1,1
12092073000130,1,0
03156703000100,0,0
12432638000180,1,1
02913338000160,0,0
06745483000130,0,0
08729305000140,1,0
01162447000120,0,0
11950969000140,1,1
11288801000110,0,0
05704917000190,0,0
08282291000160,0,0
04885724000110,1,0
10773750000150,0,0
03701005000130,0,0
79744009000400,0,0
05498805000120,0,0
05676320000180,0,0
57276297000130,0,0
04529915000140,1,0
21109236000130,0,0
16957569000180,1,0
13203609000100,0,0
38968129000160,0,0
11666046000160,1,0
37257664000140,0,0
87747820000120,0,0
00452081000160,0,0
08075175000250,1,0
04169353000170,0,0
08521042000180,0,0
13018127000180,1,1
03007920000120,0,0
04947948000100,0,0
05783991000220,0,0
90337361000110,1,0
91346122000190,0,0
10480548000130,0,0
04205855000100,1,0
01982301000120,0,0
13052645000110,1,0
05631039000120,1,0
09679113000130,0,0
05799404000100,1,0
15562532000190,1,1
02585816000150,0,0
17375064000170,0,0
17178658000190,0,0
16997934000180,0,0
10012260000130,0,0
12468033000140,0,0
10036878000130,0,0
10092256000120,0,0
10094778000160,0,0
17486192000190,0,0
28172500000120,0,0
31211683000150,0,0
26071779000120,0,0
28041051000180,0,0
32328460000130,0,0
56964117000140,0,0
63938146000100,0,0
20271532000170,0,0
93091510000100,0,0
83737023000100,0,0
49302102000150,0,0
83709055000100,0,0
79180436000160,0,0
62573829000130,0,0
45572773000180,0,0
90782046000100,0,0
72187966000190,0,0
82384108000190,0,0
50922459000110,0,0
48177406000170,0,0
66654898000120,0,0
39830591000160,0,0
50483148000100,0,0
87574315000120,0,0
84552926000180,0,0
76672294000160,0,0
57659146000160,0,0
45043098000100,0,0
90980715000140,0,0
35385780000110,0,0
50269125000190,0,0
16446353000150,0,0
86925369000120,0,0
02146329000190,0,0
15411644000140,1,1
15412139000110,0,0
11395591000160,0,0
14646200000120,1,0
14628516000190,1,1
13019788000120,0,0
14642410000140,1,1
14113265000100,1,1
12599956000130,1,1
07466434000120,0,0
11454185000120,1,0
02591246000100,1,0
02977951000140,0,0
07721281000110,1,0
14764585000120,1,1
00306597002060,0,0
08570105000350,0,0
15259895000150,1,1
12045897000400,0,0
01752401000160,0,0
08464823000260,0,0
51642882000120,0,0
33696220000150,0,0
35890110000150,0,0
04630937000100,0,0
08828632000150,0,0
08075099000100,0,0
05043819000150,0,0
05692431000180,0,0
10803492000450,0,0
66313362000140,1,0
15726046000160,1,1
04328939000130,0,0
92608702000170,0,0
12999273000170,1,0
15753822000110,1,1
07317730000160,1,0
07606772000110,0,0
13607003000130,1,1
14672169000100,1,1
14667558000130,1,1
01260278000160,1,0
10379005000120,0,0
09382562003480,0,0
13092055000110,1,1
08953255000180,0,0
14788048000110,1,1
14943936000160,1,1
14588888000130,1,1
14580966000150,0,0
14297588000100,1,1
15611503000170,1,1
15302922000120,1,0
15794496000190,0,0
92155811000180,0,0
95042230000120,0,0
89959829000120,0,0
97506513000100,0,0
89510424000100,0,0
85667541000120,0,0
85480259000130,0,0
84420918000180,0,0
82969809000190,0,0
23664675000130,0,0
18977124005580,0,0
26967430000170,0,0
30506430000140,0,0
19829027000110,0,0
27375013000100,0,0
20686473000100,0,0
25106907000160,0,0
50413723000190,0,0
52304086000140,0,0
58541897000140,0,0
51722957007780,0,0
56631096000140,0,0
30263032000140,0,0
80079965000150,0,0
70987532000140,0,0
64444839000100,0,0
79857587000100,0,0
68653385000120,0,0
80054372000130,0,0
38882148000170,0,0
33093451000170,0,0
35427483000190,0,0
55875439000150,0,0
76948421000100,0,0
08208392000190,0,0
13751407000100,1,0
87319562000180,0,0
17022227000130,1,1
73757106002070,0,0
00845050000170,0,0
10659929000180,0,0
12675995000170,0,0
12604222000100,0,0
15371192000110,0,0
10850179000120,0,0
15945833000100,0,0
15958733000100,0,0
15965977000110,0,0
10458986000100,0,0
07336231000110,0,0
13836255000130,0,0
07521619000190,0,0
08904244000100,0,0
08466258000190,0,0
07157719000180,0,0
07036294000150,0,0
11625451000130,0,0
07682976000130,0,0
08854395000100,0,0
10694771000180,0,0
14728862000140,0,0
05778723000130,0,0
12765414000190,0,0
01082057000140,1,0
01805232000180,1,0
15122837000180,1,1
04846255000120,0,0
11872895000170,0,0
41128851000100,0,0
51448454000160,0,0
13771748000130,0,0
16085274000160,0,0
16043134000120,0,0
05883311000160,1,0
01850823000250,1,0
15542504000100,1,1
93412476000110,0,0
09084009000100,0,0
10428907000100,0,0
47305339000160,0,0
01692896000180,0,0
13778820000150,1,1
76679745000190,0,0
13884902000180,1,0
08563298000150,0,0
79415287000170,1,0
12072950000100,1,0
07473450000140,1,0
11761331000160,1,0
13073512000120,1,1
04951761000180,1,0
10920681000160,0,0
07199379000150,1,0
16481403000130,1,0
16510193000160,1,0
05392393000140,1,0
43003110000110,0,0
33229428000160,0,0
25475393000110,1,0
16339962000100,1,0
01685053005700,0,0
83305235005340,0,0
40582355000150,0,0
11141901000110,0,0
07992354000370,0,0
06339575000110,0,0
11376297000100,0,0
04665975000190,1,0
15213152000140,1,1
35649631000110,0,0
48480495000120,0,0
15680573000180,1,1
15565788000150,1,1
11528387000170,0,0
11217280000100,1,0
21726740000180,0,0
04781974000100,0,0
00837158000200,0,0
00672715000190,0,0
01524865000110,0,0
11167253000170,1,1
00163289000160,0,0
26187930000190,0,0
57133910000160,0,0
00236424000150,0,0
00591225000160,0,0
07826692000170,0,0
15567571000180,0,0
03322970000100,0,0
06765290000140,0,0
06845465000120,0,0
15456531000160,1,0
11381301000200,0,0
97534052000180,1,1
05603958000190,0,0
14385517000150,1,1
92906924000170,0,0
19081884001660,0,0
02023784000280,1,0
06012279000100,0,0
86958808000100,0,0
90715517000150,0,0
09011370000360,0,0
04416393000170,0,0
01583102000140,0,0
10034413000140,0,0
80399983000110,0,0
08191062000130,0,0
13048554000100,1,0
57244626000160,0,0
28511202002080,0,0
23886799000160,1,0
64652605000140,0,0
82707837000130,0,0
09501281000130,0,0
10325227000160,0,0
02628446000190,0,0
01367677000630,0,0
15471036000120,1,1
15800692000120,0,0
10461493000110,0,0
12916983000190,1,1
68239094000190,1,0
60480647000270,0,0
15107840002330,0,0
05337435000140,0,0
69012862000130,0,0
15815805000160,0,0
13298063000460,0,0
07196483000190,0,0
08457049000180,1,0
48606321000160,0,0
32855421000190,0,0
10336075000100,1,0
79982948000140,0,0
92854884000160,1,0
04182235000100,0,0
04556234000170,0,0
33845801000530,0,0
05011594000150,0,0
05330646000150,0,0
11137374000170,1,0
05235350000150,0,0
03597496000110,0,0
11918079000150,0,0
05727734000190,0,0
06542866000100,0,0
05905411000140,0,0
06633455000120,0,0
05177376000190,0,0
05518366000170,0,0
06042261000150,0,0
06613666000100,0,0
21045349000110,0,0
31535412000150,0,0
58520164000120,0,0
59326546000180,0,0
05100244000160,0,0
05398685000190,0,0
05540187000130,0,0
16953674000140,1,1
36849198000120,0,0
11910694000110,1,1
08902833000150,1,0
04741306000150,0,0
12266312000120,0,0
09612415000190,1,0
35045624000100,0,0
08339554000120,0,0
12658070000110,0,0
31601859000180,1,0
03732578000120,0,0
08638122000110,0,0
01253549000150,0,0
02290459000100,0,0
58356833000170,0,0
41292954000100,0,0
01137127000110,0,0
15487819000100,1,1
05169845000200,0,0
07538452000170,1,0
00607100000180,0,0
03308596000180,0,0
02117806000270,1,0
03888794000160,0,0
03590209000140,0,0
02979796000100,0,0
02939080000170,0,0
02603823000480,0,0
03938010000160,0,0
02820258000240,0,0
04669813000120,0,0
10010722000180,0,0
05511958000160,1,0
07488767000150,0,0
07027374000140,0,0
05294012000190,0,0
06588548000180,0,0
02488119000180,0,0
03311870000170,0,0
10667289000150,0,0
02861585000160,0,0
04708951000170,0,0
37826641000100,0,0
14670210000100,0,0
10021243000160,0,0
14736003000100,0,0
40529943000120,0,0
06223288000140,0,0
47792411000120,0,0
66019480000140,0,0
21139233000140,0,0
41426479000100,0,0
82999491000190,0,0
28771269000190,0,0
85231587000100,0,0
94284569000170,0,0
72589914000140,0,0
36066769000150,0,0
77442663000190,0,0
50832567000100,0,0
41571522000120,0,0
25515115000140,0,0
52214921000150,0,0
97357354000120,0,0
10599030000110,0,0
12118708000120,1,1
07375484000100,0,0
15412058000110,1,1
14312951000100,0,0
05755271000170,1,0
14624667000170,1,1
12890944000160,1,0
02261651000160,1,0
07329351000190,1,0
07284649000120,0,0
15718327000170,1,1
15362165000180,0,0
03550317000190,0,0
00926222000130,0,0
14617982000170,0,0
13544856000250,1,0
15226105000130,1,1
16585528000100,0,0
08886753000310,0,0
15418784000140,0,0
15265022000150,1,0
16620764000110,1,1
13433233000200,0,0
08115167000290,0,0
15235945000160,1,1
08162721000290,0,0
08341163000220,0,0
44741338000170,0,0
10214417000100,0,0
13317079000120,0,0
11507371000180,1,0
02495284000160,0,0
02321730000110,0,0
04281071000160,0,0
11561910000160,1,0
08300112000170,0,0
07507953000190,1,1
10970715000120,0,0
08355724000160,0,0
07247651000120,0,0
08312557000170,0,0
05988499000100,0,0
10667565000180,1,0
08818799000130,1,1
12428297000170,1,1
01082379000270,0,0
11625083000120,1,1
14570914000100,1,1
07473735005060,0,0
15433368000110,1,1
08478462000120,0,0
66266685000120,0,0
03330279000160,0,0
03260758000580,0,0
05564277000160,1,0
03082194000100,0,0
02240291000110,0,0
03147038000180,1,0
02840514000180,0,0
06014985000190,0,0
01688601000100,0,0
60622867000100,0,0
94500030000100,0,0
89768022000100,0,0
87744694000150,0,0
90339789000100,0,0
83487256000100,0,0
89077267000190,0,0
59578435000160,0,0
27868694000130,0,0
22285647000140,0,0
19726744000540,0,0
58055682000110,0,0
53511184000110,0,0
59753970000100,0,0
51566214000160,0,0
26393298000130,0,0
55669147000160,0,0
65844946000180,0,0
79826319000120,0,0
63347900000120,0,0
47913595000130,0,0
26261750000100,0,0
20897666000100,0,0
68397629000150,0,0
73784381000110,0,0
02228220000100,0,0
03924803000120,0,0
88196217000160,0,0
09667659000170,0,0
07722707000150,0,0
09982027000100,0,0
05998952000160,0,0
15653277000190,1,1
02574938000140,0,0
35356120000100,0,0
14003993000160,1,0
13503104000160,1,1
15649225000140,0,0
06923215000160,0,0
14832530000100,1,1
07065833000180,0,0
05066623000180,1,0
30032122000120,0,0
01316715000200,0,0
15949318000190,0,0
15946229000190,0,0
15977815000100,0,0
15386853000180,1,1
15525727000160,1,0
08902588000180,0,0
13855869000160,0,0
14031749000100,0,0
07663697000120,0,0
07637089000140,0,0
09068882000100,0,0
12772316000180,1,1
09071071000150,1,0
08599806000150,1,0
09549969000190,0,0
08498479000220,0,0
07325642000100,1,0
15834832000180,1,1
14730460000180,1,1
10348127000230,1,0
00875365000240,1,0
07784573000100,0,0
62413802000180,0,0
15527447000190,1,1
00445343000160,0,0
00360305034270,0,0
03057910000280,0,0
13364613000150,1,1
01354083000180,0,0
04633743000150,1,0
10890082000140,1,0
16017834000140,0,0
16045978000100,0,0
16040280000100,0,0
09369266000180,0,0
12132396000100,1,0
07545610000110,0,0
15537782000170,0,0
13824213000180,1,1
66315557000120,0,0
14454023000180,1,0
17165036007300,0,0
16385025000190,1,0
07282797000700,1,0
16417300000100,0,0
15547762000180,1,1
12536590000150,1,0
05024731000190,1,0
08094020000180,0,0
13121171000110,1,1
12690721000150,1,1
15193094000130,1,1
13216547000170,0,0
14505463000110,1,1
16481125000110,1,1
01019805000140,0,0
14538753000160,1,0
15200484000190,0,0
00572069000190,0,0
41440215000100,1,0
16512982000130,1,1
04070897000180,1,0
16516281000170,1,1
47003009000110,1,0
12566769000150,1,0
44558849000150,0,0
16526802000170,1,1
52848629000190,0,0
11468919000120,0,0
03189524000160,0,0
12231859000190,1,1
02074745000120,0,0
52057718010180,0,0
12548423000120,1,1
27497742000120,1,0
04667870000170,1,0
01802220000100,0,0
03414654000150,1,0
07484521000100,0,0
13040529000180,1,0
09009270000480,0,0
15689511000130,1,1
15690211000170,0,0
00382950000390,0,0
03379022000100,0,0
00496157000400,0,0
06942389000170,1,0
05974511004620,0,0
08350655000100,0,0
01537746000100,0,0
01511691000150,0,0
00721537000140,0,0
01265415000150,0,0
64530652000110,0,0
80710999000100,0,0
13792072000160,0,0
06883306000110,0,0
06811967000130,0,0
09596925000200,1,0
15454075000110,1,0
66838475000160,0,0
09473359000150,0,0
08173001000140,0,0
08567250000110,0,0
09456679000100,0,0
10980741000130,0,0
10919431000100,1,0
46107264000220,1,0
12980039000100,1,0
04653611000190,1,0
01380468000200,0,0
63310213000130,0,0
53737672000140,0,0
05830988000210,1,0
69367241000170,0,0
07752564000120,1,0
08073589000160,0,0
12917351000140,0,0
04040115000160,0,0
10066637000720,0,0
43960335008220,0,0
23109903000100,0,0
15320529000160,1,1
15329244000190,1,1
15484907000140,1,1
08668917000170,1,0
15484791000140,0,0
80470164000200,0,0
02680067000140,0,0
83276170000120,0,0
11308890000110,0,0
12052659000170,0,0
12182647000160,1,1
71163182000160,0,0
12924656000180,1,1
09111019000180,1,1
12063489000120,0,0
09159679000130,0,0
90260985001230,0,0
05854221000140,0,0
12270686000110,1,1
09375033000190,1,0
08550792000180,0,0
05702303000170,0,0
76025279000120,0,0
86394822000110,0,0
80725005000110,0,0
95027322000130,0,0
11595165000170,0,0
57956369000190,0,0
62728456000120,0,0
04680594000180,1,0
08560163000130,0,0
05942604000170,0,0
09967852010190,0,0
55681001000130,0,0
04996466000140,0,0
13505411000180,0,0
05579449000170,1,0
13465132000130,0,0
